timestamp,equity,cash,exposure,num_positions
2026-02-25 05:41:00+00:00,9997.0,9809.792094393504,187.2079056064956,1
2026-02-25 05:56:00+00:00,10181.152643234813,9975.168571705331,205.98407152948218,1
2026-02-25 06:11:00+00:00,10386.055199656697,10312.428908681317,73.62629097538088,1
2026-02-25 06:26:00+00:00,10309.815454905136,10221.019037609769,88.79641729536648,1
2026-02-25 06:41:00+00:00,10220.369426618747,10199.88979748461,20.47962913413693,1
2026-02-25 06:56:00+00:00,10261.771441317922,10081.903605277288,179.86783604063342,1
2026-02-25 07:11:00+00:00,10440.04206770127,10339.810420450347,100.23164725092367,1
2026-02-25 07:26:00+00:00,10337.345281688176,10214.436465087387,122.90881660078871,1
2026-02-25 07:41:00+00:00,10457.812056202112,10247.10533609471,210.70672010740185,1
2026-02-25 07:56:00+00:00,10665.31822067662,10491.033343535866,174.28487714075402,1
2026-02-25 08:11:00+00:00,10837.517150092905,10739.322468734112,98.19468135879296,1
2026-02-25 08:26:00+00:00,10946.734758601422,10888.334270650452,58.40048795097045,1
2026-02-25 08:41:00+00:00,10885.832166162038,10860.432490942127,25.399675219911437,1
2026-02-25 08:56:00+00:00,10859.76528692502,10834.978151489073,24.787135435947462,1
2026-02-25 09:11:00+00:00,10898.649712366228,10662.440029856602,236.20968250962767,1
2026-02-25 09:26:00+00:00,10964.033915968188,10768.201329875385,195.83258609280412,1
2026-02-25 09:41:00+00:00,11158.772842206336,11094.142148359431,64.6306938469039,1
2026-02-25 09:56:00+00:00,11201.502991059106,11112.772111656934,88.73087940217243,1
2026-02-25 10:11:00+00:00,11110.848268531445,11033.095470117003,77.7527984144408,1
2026-02-25 10:26:00+00:00,11030.455778234456,10924.612193314013,105.84358492044298,1
2026-02-25 10:41:00+00:00,11185.224807154309,10983.839713700349,201.3850934539607,1
2026-02-25 10:56:00+00:00,11047.983147532243,10858.992144658625,188.99100287361844,1
2026-02-25 11:11:00+00:00,11153.99994137525,11061.192194930478,92.80774644477229,1
2026-02-25 11:26:00+00:00,11060.96732408348,11050.35929814427,10.608025939208497,1
2026-02-25 11:41:00+00:00,11070.009426869325,10985.98617810447,84.02324876485477,1
2026-02-25 11:56:00+00:00,11140.923846015643,11055.824613808903,85.09923220673993,1
2026-02-25 12:11:00+00:00,11222.655271298916,11037.60833525057,185.04693604834586,1
2026-02-25 12:26:00+00:00,11406.353482772722,11364.288400168825,42.06508260389656,1
2026-02-25 12:41:00+00:00,11495.7111093655,11181.8328779165,313.8782314490001,1
2026-02-25 12:56:00+00:00,11525.093791842299,11419.312405901077,105.78138594122196,1
2026-02-25 13:11:00+00:00,11418.167041610412,11353.378770592508,64.78827101790388,1
2026-02-25 13:26:00+00:00,11351.188433725156,11211.059990049496,140.12844367565907,1
2026-02-25 13:41:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 13:56:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 14:11:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 14:26:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 14:41:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 14:56:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 15:11:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 15:26:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 15:41:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 15:56:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 16:11:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 16:26:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 16:41:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 16:56:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 17:11:00+00:00,11430.093676784749,11430.093676784749,0.0,0
2026-02-25 17:26:00+00:00,11430.093676784749,11430.093676784749,0.0,0
