timestamp,market_id,symbol,predicted_probability,market_price,direction,position_size,entry_price,exit_price,realized_outcome,pnl,fees,net_pnl,strategy_name,confidence,edge,capital_at_entry,settlement_time
2026-03-07 17:16:00+00:00,BTCUSDT_20260307_1712,BTC/USDT,0.6630469677923008,0.6301237279023523,NO,300.0,0.633274346541864,1.0,1,-110.0176960374408,3.0,-116.0176960374408,MarketMaker,0.5474607702728963,0.018185444706223353,9997.0,2026-03-07 17:27:00+00:00
2026-03-07 17:28:00+00:00,BTCUSDT_20260307_1727,BTC/USDT,0.6413175476995063,0.6060562961101197,YES,132.7451233656306,0.6090865775906702,0.0,0,-80.85327288262326,1.327451233656306,-83.50817534993587,MarketMaker,0.6060232603387741,0.01986862546221102,9885.654852728903,2026-03-07 17:42:00+00:00
2026-03-07 17:43:00+00:00,BTCUSDT_20260307_1742,BTC/USDT,0.6865312333963021,0.6458640078912714,NO,294.1440473953884,0.6490933279307277,1.0,1,-103.21710878050203,2.9414404739538837,-109.09998972840981,MarketMaker,1.0,0.04750711772506311,9801.860139372326,2026-03-07 17:57:00+00:00
2026-03-07 17:58:00+00:00,BTCUSDT_20260307_1757,BTC/USDT,0.621282848937711,0.5794734880777811,YES,144.63799124013082,0.5823708555181699,0.0,0,-84.23295069894455,1.4463799124013081,-87.12571052374717,MarketMaker,0.8049636282861797,0.02640684973548124,9697.196650679423,2026-03-07 18:12:00+00:00
2026-03-07 18:13:00+00:00,BTCUSDT_20260307_1812,BTC/USDT,0.5127348883408245,0.4946678433725592,YES,51.553570805279605,0.49714118258942197,1.0,1,25.924167648435404,0.515535708052796,24.893096232329814,MarketMaker,0.03137841565255545,0.0010668766926323903,9612.448164272428,2026-03-07 18:27:00+00:00
2026-03-07 18:28:00+00:00,BTCUSDT_20260307_1827,BTC/USDT,0.3145179669745501,0.25953426831355136,YES,107.35541238495573,0.2608319396551191,0.0,0,-28.001720444843198,1.0735541238495574,-30.148828692542313,MarketMaker,1.0,0.03717697959270477,9637.298777797012,2026-03-07 18:42:00+00:00
2026-03-07 18:43:00+00:00,BTCUSDT_20260307_1842,BTC/USDT,0.4290064154267226,0.39225671018438235,YES,87.15986840864618,0.3942179937353042,1.0,1,52.79987995035656,0.8715986840864618,51.05668258218363,MarketMaker,0.5697426310102626,0.018507618484741972,9608.425458668082,2026-03-07 18:57:00+00:00
2026-03-07 18:58:00+00:00,BTCUSDT_20260307_1857,BTC/USDT,0.4503636688530231,0.38970004544988635,YES,144.04841369851331,0.39164854567713575,1.0,1,87.63206196639219,1.4404841369851331,84.75109369242192,MarketMaker,1.0,0.04125986761198863,9659.784854481453,2026-03-07 19:12:00+00:00
2026-03-07 19:13:00+00:00,BTCUSDT_20260307_1912,BTC/USDT,0.5727164485395827,0.5483609585568943,NO,292.4225074934354,0.5511027633496787,1.0,1,-131.26765554816103,2.9242250749343537,-137.11610569802974,MarketMaker,0.26688951857506543,0.008653149659672288,9744.49269137291,2026-03-07 19:27:00+00:00
2026-03-07 19:30:00+00:00,BTCUSDT_20260307_1927,BTC/USDT,0.7548091526124291,0.7169303427600303,YES,192.95825985949688,0.7205149944738304,1.0,1,53.92894032315156,1.9295825985949688,50.06977512596162,MarketMaker,0.5634284479506386,0.018479582466854105,9611.295453226156,2026-03-07 19:42:00+00:00
2026-03-07 19:43:00+00:00,BTCUSDT_20260307_1942,BTC/USDT,0.46529164684856983,0.41716216290315833,YES,119.71998882105134,0.4192479737176741,1.0,1,69.52762609432297,1.1971998882105135,67.13322631790193,MarketMaker,0.8769119884332472,0.028104681955116784,9664.027193661097,2026-03-07 19:57:00+00:00
2026-03-07 19:58:00+00:00,BTCUSDT_20260307_1957,BTC/USDT,0.6399308935342993,0.5422576798937414,NO,292.0066445926626,0.5449689682932101,0.0,0,159.13455983842542,2.920066445926626,153.29442694657214,MarketMaker,1.0,0.08045752333863931,9730.634753309492,2026-03-07 20:12:00+00:00
2026-03-07 20:13:00+00:00,BTCUSDT_20260307_2012,BTC/USDT,0.3796266421185627,0.32849831927045303,YES,112.95146375209332,0.33014081086680525,0.0,0,-37.28988783170865,1.1295146375209333,-39.548917106750515,MarketMaker,0.908140107951833,0.03039407794521476,9888.639798510396,2026-03-07 20:27:00+00:00
2026-03-07 20:30:00+00:00,BTCUSDT_20260307_2027,BTC/USDT,0.5168044529897968,0.4729336560395423,YES,122.99777150532206,0.47529832431973995,0.0,0,-58.460634691541834,1.2299777150532207,-60.92059012164828,MarketMaker,0.6636639421052083,0.022168897224835282,9850.119932963635,2026-03-07 20:42:00+00:00
2026-03-07 20:44:00+00:00,BTCUSDT_20260307_2042,BTC/USDT,0.7198318508210221,0.6685967200817581,YES,227.0693931084806,0.6719397036821668,1.0,1,74.49245238787869,2.270693931084806,69.95106452570907,MarketMaker,0.8437026638908665,0.028402861236917487,9789.388604341008,2026-03-07 20:57:00+00:00
2026-03-07 20:58:00+00:00,BTCUSDT_20260307_2057,BTC/USDT,0.42849603913856055,0.39238872203680397,YES,87.92421094368486,0.39435066564698795,0.0,0,-34.67297111212831,0.8792421094368486,-36.431455331002,MarketMaker,0.38706597953562527,0.012700805200018372,9863.001814619449,2026-03-07 21:12:00+00:00
2026-03-07 21:13:00+00:00,BTCUSDT_20260307_2112,BTC/USDT,0.3636791488790204,0.3073409207965832,YES,119.90977567741534,0.30887762540056607,0.0,0,-37.037446773554606,1.1990977567741534,-39.43564228710291,MarketMaker,0.9480661411866362,0.03164761336962241,9827.129745750546,2026-03-07 21:27:00+00:00
2026-03-07 21:28:00+00:00,BTCUSDT_20260307_2127,BTC/USDT,0.514929509505255,0.4676192637819244,YES,130.50012166357624,0.469957360100834,0.0,0,-61.329492669851945,1.3050012166357623,-63.93949510312346,MarketMaker,0.6866263082411718,0.022167739250456897,9788.787297760357,2026-03-07 21:42:00+00:00
