timestamp,market_id,symbol,predicted_probability,market_price,direction,position_size,entry_price,exit_price,realized_outcome,pnl,fees,net_pnl,strategy_name,confidence,edge,capital_at_entry,settlement_time
2026-02-15 05:40:15+00:00,khamenei-out-as-supreme-leader-of-iran-by-february-28,Polymarket,0.5,0.031,YES,400.0,0.031154999999999995,1.0,1,387.538,4.0,379.538,Arbitrage,1.0,0.2345,9996.0,2026-02-25 20:30:24+00:00
2026-02-15 05:40:16+00:00,will-trump-nominate-judy-shelton-as-the-next-fed-chair,Polymarket,0.5,0.0305,YES,399.84000000000003,0.030652499999999996,0.0,0,-12.2560956,3.9984000000000006,-20.252895600000002,Arbitrage,1.0,0.23475000000000001,9992.0016,2026-02-25 20:30:21+00:00
2026-02-16 00:00:23+00:00,will-trump-nominate-michelle-bowman-as-the-next-fed-chair,Polymarket,0.5,0.01,YES,399.680064,0.01005,0.0,0,-4.0167846432,3.9968006400000005,-12.010385923200001,Arbitrage,1.0,0.245,9988.00479936,2026-02-25 20:30:17+00:00
2026-02-16 00:00:25+00:00,will-trump-nominate-kevin-hassett-as-the-next-fed-chair,Polymarket,0.5,0.01,YES,399.5201919744,0.01005,0.0,0,-4.01517792934272,3.9952019197440003,-12.00558176883072,Arbitrage,1.0,0.245,9984.009597440256,2026-02-25 20:30:18+00:00
2026-02-16 00:00:27+00:00,us-strikes-iran-by-february-28-2026-227-967-547-688-589-491-592-418-452-924-384-915-464-672-196-157-993-596-269-535-381-391-471-256-988-997-296-225-762-973-292-827-345-182-558-215-794-879-189-761,Polymarket,0.5,0.135,YES,399.36038389761023,0.135675,1.0,1,345.17716381230196,3.9936038389761026,337.1899561343497,Arbitrage,1.0,0.1825,9980.015993601279,2026-02-25 20:30:18+00:00
2026-02-16 00:00:27+00:00,will-the-next-dutch-government-be-vvd-cda-ja21,Polymarket,0.5,0.01,YES,399.20063974405116,0.01005,0.0,0,-4.011966429427714,3.9920063974405116,-11.995979224308737,Arbitrage,1.0,0.245,9976.023987203838,2026-02-23 13:10:18+00:00
2026-02-16 00:00:31+00:00,epl-mac-new-2026-02-21-mac,Polymarket,0.5875,0.5,YES,399.04095948815353,0.5025,1.0,1,198.5228773453564,3.9904095948815352,190.54205815559334,Arbitrage,0.5833333333333335,0.08750000000000002,9972.033577608956,2026-02-22 01:20:21+00:00
2026-02-16 00:00:33+00:00,us-strikes-iran-by-february-20-2026-151-468-624-297-614-778-872-127-349-448-499-337-826-553,Polymarket,0.5,0.036,YES,398.8813431043582,0.03618,0.0,0,-14.431526993515678,3.988813431043582,-22.409153855602842,Arbitrage,1.0,0.23199999999999998,9968.044764177912,2026-02-21 07:30:23+00:00
2026-02-16 00:00:35+00:00,epl-tot-ars-2026-02-22-ars,Polymarket,0.565,0.5,YES,388.7537458029382,0.5025,1.0,1,193.40498853696178,3.8875374580293824,185.629913620903,Arbitrage,0.433333333333333,0.06499999999999995,9964.157226719884,2026-02-22 22:10:23+00:00
2026-02-16 00:00:35+00:00,us-strikes-iran-by-february-18-2026,Polymarket,0.5,0.02,YES,398.5662890687954,0.0201,0.0,0,-8.011182410282787,3.985662890687954,-15.982508191658695,Arbitrage,1.0,0.24,9960.171563829195,2026-02-19 07:00:28+00:00
